,lon,timestamp,id,changeset,version,tags,lat,addr:city,addr:country,addr:housenumber,addr:housename,addr:postcode,addr:place,addr:street,email,name,opening_hours,operator,phone,ref,website,amenity,atm,building,drinking_water,internet_access,office,parking,source,start_date,wikipedia,geometry,osm_type,url,building:levels,fountain,landuse,social_facility,university,poi_type
1342,100.51513,0,4460300492,0.0,0,,13.738022,,,,,,,,,,,,,,,post_box,,,,,,,,,,POINT (100.5151290893555 13.73802185058594),node,,,,,,,post_box
1343,100.563896,0,4460450661,0.0,0,"{""name:en"":""Mahisorn Hall""}",13.826629,,,,,,,,,หอประชุม มหิศร,,,,,,conference_centre,,,,,,,,,,POINT (100.5638961791992 13.82662868499756),node,,,,,,,conference_centre
1344,100.56217,0,4460800304,0.0,0,"{""healthcare"":""dentist""}",13.741698,,,,,,,,,Asok Montri Dental Clinic,,,,,,dentist,,,,,,,,,,POINT (100.5621719360352 13.74169826507568),node,,,,,,,dentist
1345,100.56216,0,4460800308,0.0,0,"{""brand"":""\u0E0B\u0E35\u0E44\u0E2D\u0E40\u0E2D\u0E47\u0E21\u0E1A\u0E35 \u0E44\u0E17\u0E22"",""brand:en"":""CIMB THAI"",""brand:th"":""\u0E0B\u0E35\u0E44\u0E2D\u0E40\u0E2D\u0E47\u0E21\u0E1A\u0E35 \u0E44\u0E17\u0E22"",""name:en"":""CIMB THAI"",""name:th"":""\u0E0B\u0E35\u0E44\u0E2D\u0E40\u0E2D\u0E47\u0E21\u0E1A\u0E35 \u0E44\u0E17\u0E22""}",13.73551,,,,,,,,,ซีไอเอ็มบี ไทย,Mo-Fr 08:30-15:30,,,,,bank,yes,,,,,,,,,POINT (100.5621566772461 13.73550987243652),node,,,,,,,bank
1346,100.561714,0,4460800313,0.0,0,"{""brand"":""\u0E18\u0E19\u0E32\u0E04\u0E32\u0E23\u0E01\u0E2A\u0E34\u0E01\u0E23\u0E44\u0E17\u0E22"",""brand:en"":""Kasikornbank"",""brand:th"":""\u0E18\u0E19\u0E32\u0E04\u0E32\u0E23\u0E01\u0E2A\u0E34\u0E01\u0E23\u0E44\u0E17\u0E22"",""brand:wikidata"":""Q276557"",""level"":""0"",""name:en"":""Kasikornbank"",""name:th"":""\u0E18\u0E19\u0E32\u0E04\u0E32\u0E23\u0E01\u0E2A\u0E34\u0E01\u0E23\u0E44\u0E17\u0E22""}",13.741376,,,,,,,,,ธนาคารกสิกรไทย,,,,,,bank,yes,,,,,,,,,POINT (100.5617141723633 13.74137592315674),node,,,,,,,bank
1347,100.56177,0,4460800318,0.0,0,"{""brand"":""\u0E18\u0E19\u0E32\u0E04\u0E32\u0E23\u0E44\u0E17\u0E22\u0E1E\u0E32\u0E13\u0E34\u0E0A\u0E22\u0E4C"",""brand:en"":""Siam Commercial Bank"",""brand:th"":""\u0E18\u0E19\u0E32\u0E04\u0E32\u0E23\u0E44\u0E17\u0E22\u0E1E\u0E32\u0E13\u0E34\u0E0A\u0E22\u0E4C"",""brand:wikidata"":""Q2038986"",""level"":""0"",""name:en"":""Siam Commercial Bank"",""name:th"":""\u0E18\u0E19\u0E32\u0E04\u0E32\u0E23\u0E44\u0E17\u0E22\u0E1E\u0E32\u0E13\u0E34\u0E0A\u0E22\u0E4C""}",13.736596,,,,,,,,,ธนาคารไทยพาณิชย์,Mo-Fr 08:30-16:00; PH off,,,,,bank,yes,,,,,,,,,POINT (100.561767578125 13.73659610748291),node,,,,,,,bank
1348,100.56185,0,4460800327,0.0,0,"{""operator:en"":""Thailand Post"",""operator:th"":""\u0E44\u0E1B\u0E23\u0E29\u0E13\u0E35\u0E22\u0E4C\u0E44\u0E17\u0E22"",""operator:wikidata"":""Q6676271""}",13.738492,,,,,10110,,,,,,Thailand Post,,,,post_box,,,,,,,,,,POINT (100.5618515014648 13.73849201202393),node,,,,,,,post_box
1349,100.561844,0,4460800329,0.0,0,,13.74112,,,,,10110,,,,,,Thailand Post,,,,post_box,,,,,,,,,,POINT (100.5618438720703 13.74112033843994),node,,,,,,,post_box
1350,100.56178,0,4460802618,0.0,0,"{""alt_name"":""United Overseas Bank"",""brand"":""UOB"",""brand:wikidata"":""Q2064074"",""level"":""0""}",13.741867,,,,,,,,,UOB,,,,,,bank,yes,,,,,,,,,POINT (100.5617828369141 13.74186706542969),node,,,,,,,bank
1351,100.56271,0,4462541140,0.0,0,"{""brand"":""\u0E18\u0E19\u0E32\u0E04\u0E32\u0E23\u0E01\u0E23\u0E38\u0E07\u0E44\u0E17\u0E22"",""brand:en"":""Krung Thai Bank"",""brand:th"":""\u0E18\u0E19\u0E32\u0E04\u0E32\u0E23\u0E01\u0E23\u0E38\u0E07\u0E44\u0E17\u0E22"",""brand:wikidata"":""Q962865"",""level"":""0"",""name:en"":""Krung Thai Bank"",""name:th"":""\u0E18\u0E19\u0E32\u0E04\u0E32\u0E23\u0E01\u0E23\u0E38\u0E07\u0E44\u0E17\u0E22""}",13.74707,,,,,,,,,ธนาคารกรุงไทย,,,,,,bank,yes,,,,,,,,,POINT (100.5627136230469 13.7470703125),node,,,,,,,bank
1352,100.56278,0,4462541141,0.0,0,"{""alt_name"":""\u0E18\u0E19\u0E32\u0E04\u0E32\u0E23\u0E41\u0E25\u0E19\u0E14\u0E4C \u0E41\u0E2D\u0E19\u0E14\u0E4C \u0E40\u0E2E\u0E49\u0E32\u0E2A\u0E4C"",""alt_name:en"":""Land and Houses Bank"",""brand"":""LH Bank""}",13.745276,,,,,,,,,LH Bank,,,,,,bank,yes,,,,,,,,,POINT (100.5627822875977 13.74527645111084),node,,,,,,,bank
1353,100.613106,0,4464302690,0.0,0,"{""healthcare"":""dentist"",""name:th"":""\u0E04\u0E25\u0E34\u0E19\u0E34\u0E01\u0E17\u0E31\u0E19\u0E15\u0E01\u0E23\u0E23\u0E21 \u0E40\u0E2D\u0E2A.\u0E1A\u0E35."",""phone:mobile"":""062-529-2992""}",13.585144,,,7/112,,10280,,ถนนแพรกษา,,S.B. Dental Clinic,We-Mo 08:00-19:00,,02-702-5760,,,dentist,,,,,,,,,,POINT (100.6131057739258 13.58514404296875),node,,,,,,,dentist
1354,100.60249,0,4466071191,0.0,0,"{""brand"":""\u0E18\u0E19\u0E32\u0E04\u0E32\u0E23\u0E01\u0E23\u0E38\u0E07\u0E40\u0E17\u0E1E"",""brand:en"":""Bangkok Bank"",""brand:th"":""\u0E18\u0E19\u0E32\u0E04\u0E32\u0E23\u0E01\u0E23\u0E38\u0E07\u0E40\u0E17\u0E1E"",""brand:wikidata"":""Q806483"",""name:en"":""Bangkok Bank"",""name:th"":""\u0E18\u0E19\u0E32\u0E04\u0E32\u0E23\u0E01\u0E23\u0E38\u0E07\u0E40\u0E17\u0E1E""}",13.703604,,,,,,,,,ธนาคารกรุงเทพ,Mo-Fr 08:30-16:00,,,,,bank,,,,,,,,,,POINT (100.6024932861328 13.70360374450684),node,,,,,,,bank
1355,100.60283,0,4466101304,0.0,0,"{""healthcare"":""dentist""}",13.702341,,,,,,,,,Dental Clinic,,,,,,dentist,,,,,,,GPS,,,POINT (100.6028289794922 13.70234107971191),node,,,,,,,dentist
1356,100.60159,0,4466102296,0.0,0,,13.705066,,,,,,,,,,,K-Bank,,,,atm,,,,,,,,,,POINT (100.6015930175781 13.70506572723389),node,,,,,,,atm
1357,100.60225,0,4466123792,0.0,0,"{""healthcare"":""clinic""}",13.704021,,,,,,,,,Napassaree Clinic,,,,,,clinic,,,,,,,GPS,,,POINT (100.6022491455078 13.70402145385742),node,,,,,,,clinic
1358,100.62461,0,4466147392,0.0,0,"{""name:en"":""Government Saving Bank""}",13.741231,,,,,,,,,,,,,,,bank,,,,,,,,,,POINT (100.6246109008789 13.74123096466064),node,,,,,,,bank
1359,100.57114,0,4466271590,0.0,0,"{""healthcare"":""clinic"",""name:en"":""At Ease Massage""}",13.732467,,,,,,,,,,,,,,,clinic,,,,,,,,,,POINT (100.5711364746094 13.73246669769287),node,,,,,,,clinic
1360,100.6013,0,4468434589,0.0,0,"{""brand"":""\u0E18\u0E19\u0E32\u0E04\u0E32\u0E23\u0E01\u0E23\u0E38\u0E07\u0E44\u0E17\u0E22"",""brand:en"":""Krung Thai Bank"",""brand:th"":""\u0E18\u0E19\u0E32\u0E04\u0E32\u0E23\u0E01\u0E23\u0E38\u0E07\u0E44\u0E17\u0E22"",""brand:wikidata"":""Q962865"",""name:en"":""Krung Thai Bank"",""name:th"":""\u0E18\u0E19\u0E32\u0E04\u0E32\u0E23\u0E01\u0E23\u0E38\u0E07\u0E44\u0E17\u0E22"",""operator:wikidata"":""Q962865""}",13.7058735,,,,,,,,,ธนาคารกรุงไทย,,ธนาคารกรุงไทย,,,,atm,,,,,,,,,,POINT (100.6013031005859 13.70587348937988),node,,,,,,,atm
1361,100.60772,0,4470628789,0.0,0,,13.66543,,,,,,,,,,,,,,,atm,,,,,,,,,,POINT (100.6077194213867 13.66543006896973),node,,,,,,,atm
1362,100.56859,0,4472600791,0.0,0,"{""healthcare"":""clinic"",""name:en"":""Bear Hug""}",13.732755,,,,,,,,,,,,,,,clinic,,,,,,,,,,POINT (100.5685882568359 13.73275470733643),node,,,,,,,clinic
1363,100.568275,0,4472607490,0.0,0,"{""healthcare"":""clinic"",""name:en"":""Ease""}",13.7322035,,,,,,,,,,,,,,,clinic,,,,,,,,,,POINT (100.5682754516602 13.73220348358154),node,,,,,,,clinic
1364,100.56848,0,4472642289,0.0,0,"{""healthcare"":""clinic"",""name:en"":""Urban Retreat""}",13.731509,,,,,,,,,,,,,,,clinic,,,,,,,,,,POINT (100.5684814453125 13.7315092086792),node,,,,,,,clinic
1365,100.57121,0,4474611666,0.0,0,"{""name:th"":""\u0E42\u0E23\u0E07\u0E40\u0E23\u0E35\u0E22\u0E19\u0E19\u0E32\u0E19\u0E32\u0E0A\u0E32\u0E15\u0E34 \u0E44\u0E2D\u0E27\u0E35\u0E48\u0E1A\u0E32\u0E27\u0E19\u0E14\u0E4C""}",13.736146,,,,,,,,,Ivy Bound International School,,,,,,school,,,,,,,,,,POINT (100.5712127685547 13.73614597320557),node,,,,,,,school
1366,100.571655,0,4474611668,0.0,0,,13.736681,,,,,10110,,,,,,Thailand Post,,,,post_box,,,,,,,,,,POINT (100.5716552734375 13.73668098449707),node,,,,,,,post_box
1367,100.571945,0,4474667560,0.0,0,,13.733979,,,,,,,,,Thai Dream Tree,,,+66621379813,,http://www.thaidreamtree.com/,kindergarten,,,,,,,,,,POINT (100.5719451904297 13.73397922515869),node,,,,,,,kindergarten
1368,100.57644,0,4474753727,0.0,0,"{""operator:en"":""Thailand Post"",""operator:th"":""\u0E44\u0E1B\u0E23\u0E29\u0E13\u0E35\u0E22\u0E4C\u0E44\u0E17\u0E22"",""operator:wikidata"":""Q6676271""}",13.725519,,,,,,,,,,,Thailand Post,,,,post_box,,,,,,,,,,POINT (100.5764389038086 13.72551918029785),node,,,,,,,post_box
1369,100.58018,0,4475356238,0.0,0,"{""healthcare"":""dentist""}",13.726141,,,,,,,,,Denta-Joy,,,,,,dentist,,,,,,,,,,POINT (100.5801773071289 13.72614097595215),node,,,,,,,dentist
1370,100.57981,0,4475356240,0.0,0,"{""brand"":""\u0E18\u0E19\u0E32\u0E04\u0E32\u0E23\u0E01\u0E2A\u0E34\u0E01\u0E23\u0E44\u0E17\u0E22"",""brand:en"":""Kasikornbank"",""brand:th"":""\u0E18\u0E19\u0E32\u0E04\u0E32\u0E23\u0E01\u0E2A\u0E34\u0E01\u0E23\u0E44\u0E17\u0E22"",""brand:wikidata"":""Q276557"",""name:en"":""Kasikornbank"",""name:th"":""\u0E18\u0E19\u0E32\u0E04\u0E32\u0E23\u0E01\u0E2A\u0E34\u0E01\u0E23\u0E44\u0E17\u0E22""}",13.726261,,,61/6,,,,,,ธนาคารกสิกรไทย,Mo-Fr 09:00-16:00,,,,,bank,yes,,,,,,,,,POINT (100.5798110961914 13.72626113891602),node,,,,,,,bank
1371,100.57983,0,4475356245,0.0,0,"{""brand"":""\u0E18\u0E19\u0E32\u0E04\u0E32\u0E23\u0E44\u0E17\u0E22\u0E1E\u0E32\u0E13\u0E34\u0E0A\u0E22\u0E4C"",""brand:en"":""Siam Commercial Bank"",""brand:th"":""\u0E18\u0E19\u0E32\u0E04\u0E32\u0E23\u0E44\u0E17\u0E22\u0E1E\u0E32\u0E13\u0E34\u0E0A\u0E22\u0E4C"",""brand:wikidata"":""Q2038986"",""name:en"":""Siam Commercial Bank"",""name:th"":""\u0E18\u0E19\u0E32\u0E04\u0E32\u0E23\u0E44\u0E17\u0E22\u0E1E\u0E32\u0E13\u0E34\u0E0A\u0E22\u0E4C""}",13.725653,,,,,,,,,ธนาคารไทยพาณิชย์,,,,,,bank,yes,,,,,,,,,POINT (100.5798263549805 13.72565269470215),node,,,,,,,bank
1372,100.58107,0,4475385064,0.0,0,"{""healthcare"":""dentist"",""healthcare:speciality"":""dentist""}",13.728354,แขวงคลองตันเหนือ,,148,,10110,,ซอยทองหล่อ 4,,Asavanant Dental Clinic,,,,,,dentist,,,,,,,,,,POINT (100.5810699462891 13.72835445404053),node,,,,,,,dentist
1373,100.57836,0,4475401506,0.0,0,"{""name:en"":""Santi Suk Post Office"",""name:th"":""\u0E44\u0E1B\u0E23\u0E29\u0E13\u0E35\u0E22\u0E4C \u0E2A\u0E31\u0E19\u0E15\u0E34\u0E2A\u0E38\u0E02"",""operator:en"":""Thailand Post"",""operator:th"":""\u0E44\u0E1B\u0E23\u0E29\u0E13\u0E35\u0E22\u0E4C\u0E44\u0E17\u0E22"",""operator:wikidata"":""Q6676271""}",13.724123,,,,,,,,,ไปรษณีย์ สันติสุข,"Mo-Fr 08:30-17:00; Sa 09:00-12:00; Su,PH off",Thailand Post,,,,post_office,,,,,,,,,,POINT (100.5783615112305 13.72412300109863),node,,,,,,,post_office
1374,100.57869,0,4475418054,0.0,0,"{""brand"":""\u0E0B\u0E35\u0E44\u0E2D\u0E40\u0E2D\u0E47\u0E21\u0E1A\u0E35 \u0E44\u0E17\u0E22"",""brand:en"":""CIMB THAI"",""brand:th"":""\u0E0B\u0E35\u0E44\u0E2D\u0E40\u0E2D\u0E47\u0E21\u0E1A\u0E35 \u0E44\u0E17\u0E22"",""name:en"":""CIMB THAI"",""name:th"":""\u0E0B\u0E35\u0E44\u0E2D\u0E40\u0E2D\u0E47\u0E21\u0E1A\u0E35 \u0E44\u0E17\u0E22""}",13.724316,,,,,,,,,ซีไอเอ็มบี ไทย,Mo-Fr 08:30-16:30,,,,,bank,yes,,,,,,,,,POINT (100.5786895751953 13.72431564331055),node,,,,,,,bank
1375,100.57138,0,4475532649,0.0,0,,13.724285,,,,,,,,,KiddyKare International Kindergarten,,,,,https://www.kiddykare.ac.th/,kindergarten,,,,,,,,,,POINT (100.5713806152344 13.72428512573242),node,,,,,,,kindergarten
1376,100.57085,0,4475532652,0.0,0,,13.723778,,,,,,,,,Vanessa Sukhumvit School,,,,,,school,,,,,,,,,,POINT (100.5708465576172 13.72377777099609),node,,,,,,,school
1377,100.570786,0,4475532665,0.0,0,"{""name:en"":""Chok Chai"",""name:th"":""\u0E42\u0E0A\u0E04\u0E0A\u0E31\u0E22 \u0E23\u0E31\u0E01\u0E29\u0E32\u0E2A\u0E31\u0E15\u0E27\u0E4C""}",13.7290945,,,,,,,,,โชคชัย รักษาสัตว์,Mo-Su 09:00-20:30,,,,,veterinary,,,,,,,,,,POINT (100.5707855224609 13.72909450531006),node,,,,,,,veterinary
1378,100.569916,0,4475556537,0.0,0,"{""healthcare"":""dentist""}",13.729581,,,,,,,,,Keishikai,,,,,,dentist,,,,,,,,,,POINT (100.5699157714844 13.72958087921143),node,,,,,,,dentist
1379,100.57053,0,4475556541,0.0,0,"{""alt_name"":""United Overseas Bank"",""brand"":""UOB"",""brand:wikidata"":""Q2064074"",""brand:wikipedia"":""en:United Overseas Bank""}",13.729609,,,,,,,,,UOB,Mo-Fr 08:30-15:30,,,,,bank,yes,,,,,,,,,POINT (100.5705337524414 13.7296085357666),node,,,,,,,bank
1380,100.500305,0,4478881691,0.0,0,"{""name:th"":""\u0E1A\u0E32\u0E07\u0E1B\u0E30\u0E01\u0E2D\u0E01""}",13.676788,,,,,,,,,บางปะกอก,,,,,,police,,,,,,,,,,POINT (100.5003051757812 13.67678833007812),node,,,,,,,police
1381,100.50843,0,4481728090,0.0,0,"{""name:th"":""Government Saving Bank""}",13.741232,,,,,,,,,Government Saving Bank,,,,,,bank,,,,,,,,,,POINT (100.508430480957 13.74123191833496),node,,,,,,,bank
1382,100.76021,0,4484450398,0.0,0,"{""brand"":""\u0E18\u0E19\u0E32\u0E04\u0E32\u0E23\u0E18\u0E19\u0E0A\u0E32\u0E15"",""brand:en"":""Thanachart Bank"",""brand:th"":""\u0E18\u0E19\u0E32\u0E04\u0E32\u0E23\u0E18\u0E19\u0E0A\u0E32\u0E15"",""name:en"":""Thanachart Bank"",""name:th"":""\u0E18\u0E19\u0E32\u0E04\u0E32\u0E23\u0E18\u0E19\u0E0A\u0E32\u0E15""}",13.611427,,,,,,,,,ธนาคารธนชาต,,,,,,bank,yes,,,,,,,,,POINT (100.7602081298828 13.61142730712891),node,,,,,,,bank
1383,100.678894,0,4484491438,0.0,0,"{""brand"":""\u0E18\u0E19\u0E32\u0E04\u0E32\u0E23\u0E01\u0E23\u0E38\u0E07\u0E40\u0E17\u0E1E"",""brand:en"":""Bangkok Bank"",""brand:th"":""\u0E18\u0E19\u0E32\u0E04\u0E32\u0E23\u0E01\u0E23\u0E38\u0E07\u0E40\u0E17\u0E1E"",""brand:wikidata"":""Q806483"",""brand:wikipedia"":""en:Bangkok Bank"",""name:en"":""Bangkok Bank"",""name:th"":""\u0E18\u0E19\u0E32\u0E04\u0E32\u0E23\u0E01\u0E23\u0E38\u0E07\u0E40\u0E17\u0E1E""}",13.652641,,,,,,,,,ธนาคารกรุงเทพ,,,,,,bank,yes,,,,,,,,,POINT (100.6788940429688 13.65264129638672),node,,,,,,,bank
1384,100.636665,0,4484525092,0.0,0,"{""brand"":""\u0E18\u0E19\u0E32\u0E04\u0E32\u0E23\u0E01\u0E23\u0E38\u0E07\u0E40\u0E17\u0E1E"",""brand:en"":""Bangkok Bank"",""brand:th"":""\u0E18\u0E19\u0E32\u0E04\u0E32\u0E23\u0E01\u0E23\u0E38\u0E07\u0E40\u0E17\u0E1E"",""brand:wikidata"":""Q806483"",""name:en"":""Bangkok Bank"",""name:th"":""\u0E18\u0E19\u0E32\u0E04\u0E32\u0E23\u0E01\u0E23\u0E38\u0E07\u0E40\u0E17\u0E1E""}",13.667965,,,,,,,,,ธนาคารกรุงเทพ,,,,,,bank,yes,,,,,,,,,POINT (100.6366653442383 13.66796493530273),node,,,,,,,bank
1385,100.64375,0,4484525096,0.0,0,"{""brand"":""\u0E18\u0E19\u0E32\u0E04\u0E32\u0E23\u0E17\u0E2B\u0E32\u0E23\u0E44\u0E17\u0E22"",""brand:en"":""TMBThanachart Bank"",""brand:th"":""\u0E18\u0E19\u0E32\u0E04\u0E32\u0E23\u0E17\u0E2B\u0E32\u0E23\u0E44\u0E17\u0E22"",""brand:wikidata"":""Q1527826"",""name:en"":""TMBThanachart Bank"",""name:th"":""\u0E18\u0E19\u0E32\u0E04\u0E32\u0E23\u0E17\u0E2B\u0E32\u0E23\u0E44\u0E17\u0E22"",""short_name"":""ttb""}",13.666546,,,,,,,,,ธนาคารทหารไทย,,,,,,bank,yes,,,,,,,,,POINT (100.6437530517578 13.66654586791992),node,,,,,,,bank
1386,100.60444,0,4484539485,0.0,0,"{""brand"":""\u0E18\u0E19\u0E32\u0E04\u0E32\u0E23\u0E01\u0E23\u0E38\u0E07\u0E44\u0E17\u0E22"",""brand:en"":""Krung Thai Bank"",""brand:th"":""\u0E18\u0E19\u0E32\u0E04\u0E32\u0E23\u0E01\u0E23\u0E38\u0E07\u0E44\u0E17\u0E22"",""brand:wikidata"":""Q962865"",""name:en"":""Krung Thai Bank"",""name:th"":""\u0E18\u0E19\u0E32\u0E04\u0E32\u0E23\u0E01\u0E23\u0E38\u0E07\u0E44\u0E17\u0E22""}",13.699032,,,,,,,,,ธนาคารกรุงไทย,,,,,,bank,yes,,,,,,,,,POINT (100.6044387817383 13.69903182983398),node,,,,,,,bank
1387,100.60599,0,4484539486,0.0,0,"{""brand"":""\u0E18\u0E19\u0E32\u0E04\u0E32\u0E23\u0E44\u0E17\u0E22\u0E1E\u0E32\u0E13\u0E34\u0E0A\u0E22\u0E4C"",""brand:en"":""Siam Commercial Bank"",""brand:th"":""\u0E18\u0E19\u0E32\u0E04\u0E32\u0E23\u0E44\u0E17\u0E22\u0E1E\u0E32\u0E13\u0E34\u0E0A\u0E22\u0E4C"",""brand:wikidata"":""Q2038986"",""name:en"":""Siam Commercial Bank"",""name:th"":""\u0E18\u0E19\u0E32\u0E04\u0E32\u0E23\u0E44\u0E17\u0E22\u0E1E\u0E32\u0E13\u0E34\u0E0A\u0E22\u0E4C""}",13.696141,,,,,,,,,ธนาคารไทยพาณิชย์,,,,,,bank,yes,,,,,,,,,POINT (100.6059875488281 13.69614124298096),node,,,,,,,bank
1388,100.604195,0,4484539487,0.0,0,"{""brand"":""\u0E18\u0E19\u0E32\u0E04\u0E32\u0E23\u0E17\u0E2B\u0E32\u0E23\u0E44\u0E17\u0E22"",""brand:en"":""TMBThanachart Bank"",""brand:th"":""\u0E18\u0E19\u0E32\u0E04\u0E32\u0E23\u0E17\u0E2B\u0E32\u0E23\u0E44\u0E17\u0E22"",""brand:wikidata"":""Q1527826"",""name:en"":""TMBThanachart Bank"",""name:th"":""\u0E18\u0E19\u0E32\u0E04\u0E32\u0E23\u0E17\u0E2B\u0E32\u0E23\u0E44\u0E17\u0E22"",""short_name"":""ttb""}",13.69955,,,,,,,,,ธนาคารทหารไทย,,,,,,bank,yes,,,,,,,,,POINT (100.6041946411133 13.69954967498779),node,,,,,,,bank
1389,100.58637,0,4484567268,0.0,0,"{""name:en"":""Wat That Thong School"",""name:th"":""\u0E42\u0E23\u0E07\u0E40\u0E23\u0E35\u0E22\u0E19\u0E27\u0E31\u0E14\u0E18\u0E32\u0E15\u0E38\u0E17\u0E2D\u0E07 (\u0E40\u0E23\u0E37\u0E2D\u0E19\u0E40\u0E02\u0E35\u0E22\u0E27\u0E2A\u0E30\u0E2D\u0E32\u0E14)""}",13.719248,,,,,,,,,โรงเรียนวัดธาตุทอง (เรือนเขียวสะอาด),,,,,,school,,,,,,,,,,POINT (100.5863723754883 13.71924781799316),node,,,,,,,school
1390,100.57293,0,4484624690,0.0,0,"{""brand"":""\u0E18\u0E19\u0E32\u0E04\u0E32\u0E23\u0E01\u0E23\u0E38\u0E07\u0E40\u0E17\u0E1E"",""brand:en"":""Bangkok Bank"",""brand:th"":""\u0E18\u0E19\u0E32\u0E04\u0E32\u0E23\u0E01\u0E23\u0E38\u0E07\u0E40\u0E17\u0E1E"",""brand:wikidata"":""Q806483"",""name:en"":""Bangkok Bank"",""name:th"":""\u0E18\u0E19\u0E32\u0E04\u0E32\u0E23\u0E01\u0E23\u0E38\u0E07\u0E40\u0E17\u0E1E""}",13.728474,,,,,,,,,ธนาคารกรุงเทพ,,,,,,bank,yes,,,,,,,,,POINT (100.5729293823242 13.72847366333008),node,,,,,,,bank
1391,100.57451,0,4484624696,0.0,0,"{""brand"":""\u0E18\u0E19\u0E32\u0E04\u0E32\u0E23\u0E18\u0E19\u0E0A\u0E32\u0E15"",""brand:en"":""Thanachart Bank"",""brand:th"":""\u0E18\u0E19\u0E32\u0E04\u0E32\u0E23\u0E18\u0E19\u0E0A\u0E32\u0E15"",""name:en"":""Thanachart Bank"",""name:th"":""\u0E18\u0E19\u0E32\u0E04\u0E32\u0E23\u0E18\u0E19\u0E0A\u0E32\u0E15""}",13.727263,,,,,,,,,ธนาคารธนชาต,,,,,,bank,yes,,,,,,,,,POINT (100.5745086669922 13.72726345062256),node,,,,,,,bank
1392,100.56321,0,4484651856,0.0,0,"{""brand"":""\u0E18\u0E19\u0E32\u0E04\u0E32\u0E23\u0E2D\u0E32\u0E04\u0E32\u0E23\u0E2A\u0E07\u0E40\u0E04\u0E23\u0E32\u0E30\u0E2B\u0E4C"",""brand:en"":""Government Housing Bank"",""brand:th"":""\u0E18\u0E19\u0E32\u0E04\u0E32\u0E23\u0E2D\u0E32\u0E04\u0E32\u0E23\u0E2A\u0E07\u0E40\u0E04\u0E23\u0E32\u0E30\u0E2B\u0E4C"",""name:en"":""Government Housing Bank"",""name:th"":""\u0E18\u0E19\u0E32\u0E04\u0E32\u0E23\u0E2D\u0E32\u0E04\u0E32\u0E23\u0E2A\u0E07\u0E40\u0E04\u0E23\u0E32\u0E30\u0E2B\u0E4C"",""wheelchair"":""no""}",13.73523,,,,,,,,,ธนาคารอาคารสงเคราะห์,,,,,,bank,yes,,,,,,,,,POINT (100.5632095336914 13.73523044586182),node,,,,,,,bank
1393,100.39672,0,4485609327,0.0,0,,13.78756,,,,,,,,,โรงเรียนเพลินพัฒนา,,,,,,school,,,,,,,,,,POINT (100.3967208862305 13.78756046295166),node,,,,,,,school
1394,100.600815,0,4488774693,0.0,0,"{""healthcare"":""clinic"",""name:en"":""Spa""}",13.712677,Bangkok,,,,10110,,ซอย อ่อนนุช 1/1,,,,,,,,clinic,,,,,,,,,,POINT (100.6008148193359 13.71267700195312),node,,,,,,,clinic
1395,100.5156,0,4494582892,0.0,0,"{""name:th"":""\u0E01\u0E23\u0E38\u0E07\u0E44\u0E17\u0E22 \u0E2A\u0E32\u0E02\u0E32\u0E15\u0E34\u0E27\u0E32\u0E19\u0E19\u0E17\u0E4C3""}",13.850128,,,,,,,,,กรุงไทย สาขาติวานนท์3,,,,,,bank,,,,,,,,,,POINT (100.5156021118164 13.85012817382812),node,,,,,,,bank
1396,100.35719,0,4500234458,0.0,0,,13.7062645,,,,,,,,,คลินิกทันตกรรมเอเชีย,,,,,,dentist,,,,,,,,,,POINT (100.3571929931641 13.70626449584961),node,,,,,,,dentist
1397,100.53385,0,4503624990,0.0,0,"{""brand"":""\u0E18\u0E19\u0E32\u0E04\u0E32\u0E23\u0E17\u0E2B\u0E32\u0E23\u0E44\u0E17\u0E22"",""brand:en"":""TMBThanachart Bank"",""brand:th"":""\u0E18\u0E19\u0E32\u0E04\u0E32\u0E23\u0E17\u0E2B\u0E32\u0E23\u0E44\u0E17\u0E22"",""brand:wikidata"":""Q1527826"",""name:en"":""TMBThanachart Bank"",""name:th"":""\u0E18\u0E19\u0E32\u0E04\u0E32\u0E23\u0E17\u0E2B\u0E32\u0E23\u0E44\u0E17\u0E22"",""operator:wikidata"":""Q1527826"",""short_name"":""ttb""}",13.757799,,,,,,,,,ธนาคารทหารไทย,24/7,ธนาคารทหารไทย,,,,atm,,,,,,,,,,POINT (100.5338516235352 13.75779914855957),node,,,,,,,atm
1398,100.55112,0,4504307189,0.0,0,,13.798278,,,,,,,,,,,,,,,post_office,,,,,,,,,,POINT (100.5511169433594 13.79827785491943),node,,,,,,,post_office
1399,100.55683,0,4504340590,0.0,0,"{""healthcare"":""clinic"",""name:en"":""Hot Stone Spa""}",13.7444,,,,,,,,,,,,,,,clinic,,,,,,,,,,POINT (100.5568313598633 13.74440002441406),node,,,,,,,clinic
1400,100.49691,0,4505784421,0.0,0,,13.7601795,,,,,,,,,CIMB,,,,,,atm,,,,,,,,,,POINT (100.4969100952148 13.76017951965332),node,,,,,,,atm
1401,100.53161,0,4505784423,0.0,0,,13.727208,,,,,,,,,DHL,,,,,,post_office,,,,,,,,,,POINT (100.531608581543 13.72720813751221),node,,,,,,,post_office
